X--Trace 1::[CH3],Y--Trace 1::[CH3],,X--Trace 2::[CH4],Y--Trace 2::[CH4]
-0.0054592,1.70015021866693,,-0.0054592,0.017727139575716547
-0.00545888,1.69370311486522,,-0.00545888,0.01759413037198165
-0.00545856,1.68725601106351,,-0.00545856,0.017062093557042066
-0.00545824,1.70015021866693,,-0.00545824,0.018525194798125925
-0.00545792,1.68725601106351,,-0.00545792,0.017727139575716547
-0.0054576,1.68725601106351,,-0.0054576,0.018126167186921237
-0.00545728,1.68725601106351,,-0.00545728,0.018259176390656134
-0.00545696,1.6840324591626552,,-0.00545696,0.018126167186921237
-0.00545664,1.6743618034600902,,-0.00545664,0.01732811196451186
-0.00545632,1.6808089072618002,,-0.00545632,0.017727139575716547
-0.005456,1.6711382515592352,,-0.005456,0.017860148779451444
-0.00545568,1.690479562964365,,-0.00545568,0.017860148779451444
-0.00545536,1.6808089072618002,,-0.00545536,0.017461121168246756
-0.00545504,1.6711382515592352,,-0.00545504,0.018259176390656134
-0.00545472,1.6679146996583802,,-0.00545472,0.01799315798318634
-0.0054544,1.6646911477575252,,-0.0054544,0.01839218559439103
-0.00545408,1.6743618034600902,,-0.00545408,0.01839218559439103
-0.00545376,1.6646911477575252,,-0.00545376,0.018126167186921237
-0.00545344,1.6614675958566703,,-0.00545344,0.01653005674210248
-0.00545312,1.6356791806498303,,-0.00545312,0.017727139575716547
-0.0054528,1.6582440439558153,,-0.0054528,0.017195102760776963
-0.00545248,1.6582440439558153,,-0.00545248,0.016796075149572272
-0.00545216,1.6389027325506853,,-0.00545216,0.018126167186921237
-0.00545184,1.6389027325506853,,-0.00545184,0.01692908435330717
-0.00545152,1.6389027325506853,,-0.00545152,0.016796075149572272
-0.0054512,1.6292320768481203,,-0.0054512,0.01692908435330717
-0.00545088,1.6292320768481203,,-0.00545088,0.01759413037198165
-0.00545056,1.6260085249472653,,-0.00545056,0.017727139575716547
-0.00545024,1.6324556287489753,,-0.00545024,0.016796075149572272
-0.00544992,1.6260085249472653,,-0.00544992,0.016796075149572272
-0.0054496,1.6195614211455553,,-0.0054496,0.016663065945837375
-0.00544928,1.6098907654429906,,-0.00544928,0.017727139575716547
-0.00544896,1.6098907654429906,,-0.00544896,0.017062093557042066
-0.00544864,1.6260085249472653,,-0.00544864,0.016796075149572272
-0.0054483199999999996,1.6066672135421356,,-0.0054483199999999996,0.01613102913089779
-0.005448,1.6066672135421356,,-0.005448,0.01653005674210248
-0.00544768,1.6098907654429906,,-0.00544768,0.016663065945837375
-0.00544736,1.5969965578395706,,-0.00544736,0.01732811196451186
-0.00544704,1.6098907654429906,,-0.00544704,0.017727139575716547
-0.00544672,1.6002201097404256,,-0.00544672,0.017461121168246756
-0.0054464,1.5905494540378606,,-0.0054464,0.01613102913089779
-0.00544608,1.5905494540378606,,-0.00544608,0.01759413037198165
-0.00544576,1.5969965578395706,,-0.00544576,0.017062093557042066
-0.00544544,1.5905494540378606,,-0.00544544,0.017727139575716547
-0.00544512,1.5841023502361506,,-0.00544512,0.01613102913089779
-0.0054448,1.5744316945335857,,-0.0054448,0.016397047538367585
-0.00544448,1.5808787983352957,,-0.00544448,0.01732811196451186
-0.00544416,1.5712081426327307,,-0.00544416,0.01732811196451186
-0.00544384,1.5873259021370056,,-0.00544384,0.017062093557042066
