Model,TBS2074
-3.280e-03,-3.83242
-3.272e-03,-4.14063
-3.264e-03,-4.14063
-3.256e-03,-4.31563
-3.248e-03,-4.31563
-3.240e-03,-4.39961
-3.232e-03,-4.39961
-3.224e-03,-4.34648
-3.216e-03,-4.34648
-3.208e-03,-4.17656
-3.200e-03,-4.17656
-3.192e-03,-3.88477
-3.184e-03,-3.88477
-3.176e-03,-3.51797
-3.168e-03,-3.51797
-3.160e-03,-3.09844
-3.152e-03,-3.09844
-3.144e-03,-2.64219
-3.136e-03,-2.64219
-3.128e-03,-2.18516
-3.120e-03,-2.18516
-3.112e-03,-1.78516
-3.104e-03,-1.78516
-3.096e-03,-1.42695
-3.088e-03,-1.42695
-3.080e-03,-1.14414
-3.072e-03,-1.14414
-3.064e-03,-0.978125
-3.056e-03,-0.978125
-3.048e-03,-0.950391
-3.040e-03,-0.950391
-3.032e-03,-1.02539
-3.024e-03,-1.02539
-3.016e-03,-1.21367
-3.008e-03,-1.21367
-3.000e-03,-1.55313
-2.992e-03,-1.55313
-2.984e-03,-1.97383
-2.976e-03,-1.97383
-2.968e-03,-2.46289
-2.960e-03,-2.46289
-2.952e-03,-3.00156
-2.944e-03,-3.00156
-2.936e-03,-3.52188
-2.928e-03,-3.52188
-2.920e-03,-4.02813
-2.912e-03,-4.02813
-2.904e-03,-4.46758
-2.896e-03,-4.46758
-2.888e-03,-4.80313
-2.880e-03,-4.80313
-2.872e-03,-5.0332
-2.864e-03,-5.0332
-2.856e-03,-5.12891
-2.848e-03,-5.12891
-2.840e-03,-5.06328
-2.832e-03,-5.06328
-2.824e-03,-4.85625
-2.816e-03,-4.85625
-2.808e-03,-4.53242
-2.800e-03,-4.53242
-2.792e-03,-4.07539
-2.784e-03,-4.07539
-2.776e-03,-3.53555
-2.768e-03,-3.53555
-2.760e-03,-2.93789
-2.752e-03,-2.93789
-2.744e-03,-2.32188
-2.736e-03,-2.32188
-2.728e-03,-1.74727
-2.720e-03,-1.74727
-2.712e-03,-1.21094
-2.704e-03,-1.21094
-2.696e-03,-0.786719
-2.688e-03,-0.786719
-2.680e-03,-0.497266
-2.672e-03,-0.497266
-2.664e-03,-0.30625
-2.656e-03,-0.30625
-2.648e-03,-0.135156
-2.640e-03,-0.135156
-2.632e-03,-0.04375
-2.624e-03,-0.04375
-2.616e-03,-0.025
-2.608e-03,-0.025
-2.600e-03,-0.102734
-2.592e-03,-0.102734
-2.584e-03,-0.272656
-2.576e-03,-0.272656
-2.568e-03,-0.590234
-2.560e-03,-0.590234
-2.552e-03,-1.21406
-2.544e-03,-1.21406
-2.536e-03,-1.96914
-2.528e-03,-1.96914
-2.520e-03,-2.67383
-2.512e-03,-2.67383
-2.504e-03,-3.30117
-2.496e-03,-3.30117
-2.488e-03,-3.85117
-2.480e-03,-3.85117
-2.472e-03,-4.27695
-2.464e-03,-4.27695
-2.456e-03,-4.58359
-2.448e-03,-4.58359
-2.440e-03,-4.74922
-2.432e-03,-4.74922
-2.424e-03,-4.77227
-2.416e-03,-4.77227
-2.408e-03,-4.66719
-2.400e-03,-4.66719
-2.392e-03,-4.43438
-2.384e-03,-4.43438
-2.376e-03,-4.06563
-2.368e-03,-4.06563
-2.360e-03,-3.60117
-2.352e-03,-3.60117
-2.344e-03,-3.08945
-2.336e-03,-3.08945
-2.328e-03,-2.55742
-2.320e-03,-2.55742
-2.312e-03,-2.01719
-2.304e-03,-2.01719
-2.296e-03,-1.51445
-2.288e-03,-1.51445
-2.280e-03,-1.10234
-2.272e-03,-1.10234
-2.264e-03,-0.799609
-2.256e-03,-0.799609
-2.248e-03,-0.611719
-2.240e-03,-0.611719
-2.232e-03,-0.509766
-2.224e-03,-0.509766
-2.216e-03,-0.4
-2.208e-03,-0.4
-2.200e-03,-0.351563
-2.192e-03,-0.351563
-2.184e-03,-0.469141
-2.176e-03,-0.469141
-2.168e-03,-0.808984
-2.160e-03,-0.808984
-2.152e-03,-1.38086
-2.144e-03,-1.38086
-2.136e-03,-2.04414
-2.128e-03,-2.04414
-2.120e-03,-2.71133
-2.112e-03,-2.71133
-2.104e-03,-3.32891
-2.096e-03,-3.32891
-2.088e-03,-3.89531
-2.080e-03,-3.89531
-2.072e-03,-4.38555
-2.064e-03,-4.38555
-2.056e-03,-4.76641
-2.048e-03,-4.76641
-2.040e-03,-4.99766
-2.032e-03,-4.99766
-2.024e-03,-5.09102
-2.016e-03,-5.09102
-2.008e-03,-5.05234
-2.000e-03,-5.05234
-1.992e-03,-4.84414
-1.984e-03,-4.84414
-1.976e-03,-4.5082
-1.968e-03,-4.5082
-1.960e-03,-4.05781
-1.952e-03,-4.05781
-1.944e-03,-3.49609
-1.936e-03,-3.49609
-1.928e-03,-2.89141
-1.920e-03,-2.89141
-1.912e-03,-2.28555
-1.904e-03,-2.28555
-1.896e-03,-1.68086
-1.888e-03,-1.68086
-1.880e-03,-1.13672
-1.872e-03,-1.13672
-1.864e-03,-0.700391
-1.856e-03,-0.700391
-1.848e-03,-0.419922
-1.840e-03,-0.419922
-1.832e-03,-0.227734
-1.824e-03,-0.227734
-1.816e-03,-0.059375
-1.808e-03,-0.059375
-1.800e-03,0.01875
-1.792e-03,0.01875
-1.784e-03,0.0792969
-1.776e-03,0.0792969
-1.768e-03,0.0429687
-1.760e-03,0.0429687
-1.752e-03,-0.160156
-1.744e-03,-0.160156
-1.736e-03,-0.431641
-1.728e-03,-0.431641
-1.720e-03,-0.939063
-1.712e-03,-0.939063
-1.704e-03,-1.68945
-1.696e-03,-1.68945
-1.688e-03,-2.42656
-1.680e-03,-2.42656
-1.672e-03,-3.05391
-1.664e-03,-3.05391
-1.656e-03,-3.61406
-1.648e-03,-3.61406
-1.640e-03,-4.06719
-1.632e-03,-4.06719
-1.624e-03,-4.38281
-1.616e-03,-4.38281
-1.608e-03,-4.57344
-1.600e-03,-4.57344
-1.592e-03,-4.64844
-1.584e-03,-4.64844
-1.576e-03,-4.56094
-1.568e-03,-4.56094
-1.560e-03,-4.34453
-1.552e-03,-4.34453
-1.544e-03,-4.05117
-1.536e-03,-4.05117
-1.528e-03,-3.65508
-1.520e-03,-3.65508
-1.512e-03,-3.16289
-1.504e-03,-3.16289
-1.496e-03,-2.65664
-1.488e-03,-2.65664
-1.480e-03,-2.15352
-1.472e-03,-2.15352
-1.464e-03,-1.66992
-1.456e-03,-1.66992
-1.448e-03,-1.2707
-1.440e-03,-1.2707
-1.432e-03,-0.95625
-1.424e-03,-0.95625
-1.416e-03,-0.767578
-1.408e-03,-0.767578
-1.400e-03,-0.691797
-1.392e-03,-0.691797
-1.384e-03,-0.650391
-1.376e-03,-0.650391
-1.368e-03,-0.691016
-1.360e-03,-0.691016
-1.352e-03,-0.910938
-1.344e-03,-0.910938
-1.336e-03,-1.35156
-1.328e-03,-1.35156
-1.320e-03,-1.93164
-1.312e-03,-1.93164
-1.304e-03,-2.525
-1.296e-03,-2.525
-1.288e-03,-3.13633
-1.280e-03,-3.13633
-1.272e-03,-3.71758
-1.264e-03,-3.71758
-1.256e-03,-4.24453
-1.248e-03,-4.24453
-1.240e-03,-4.67852
-1.232e-03,-4.67852
-1.224e-03,-4.99883
-1.216e-03,-4.99883
-1.208e-03,-5.1707
-1.200e-03,-5.1707
-1.192e-03,-5.22656
-1.184e-03,-5.22656
-1.176e-03,-5.09922
-1.168e-03,-5.09922
-1.160e-03,-4.80977
-1.152e-03,-4.80977
-1.144e-03,-4.40703
-1.136e-03,-4.40703
-1.128e-03,-3.88164
-1.120e-03,-3.88164
-1.112e-03,-3.28711
-1.104e-03,-3.28711
-1.096e-03,-2.64688
-1.088e-03,-2.64688
-1.080e-03,-2.01328
-1.072e-03,-2.01328
-1.064e-03,-1.41836
-1.056e-03,-1.41836
-1.048e-03,-0.891406
-1.040e-03,-0.891406
-1.032e-03,-0.502734
-1.024e-03,-0.502734
-1.016e-03,-0.235156
-1.008e-03,-0.235156
-1.000e-03,-0.0601563
-9.920e-04,-0.0601563
-9.840e-04,0.0382812
-9.760e-04,0.0382812
-9.680e-04,0.185547
-9.600e-04,0.185547
-9.520e-04,0.280859
-9.440e-04,0.280859
-9.360e-04,0.238281
-9.280e-04,0.238281
-9.200e-04,0.0292969
-9.120e-04,0.0292969
-9.040e-04,-0.274219
-8.960e-04,-0.274219
-8.880e-04,-0.680078
-8.800e-04,-0.680078
-8.720e-04,-1.35938
-8.640e-04,-1.35938
-8.560e-04,-2.09766
-8.480e-04,-2.09766
-8.400e-04,-2.74453
-8.320e-04,-2.74453
-8.240e-04,-3.29961
-8.160e-04,-3.29961
-8.080e-04,-3.74648
-8.000e-04,-3.74648
-7.920e-04,-4.05273
-7.840e-04,-4.05273
-7.760e-04,-4.26133
-7.680e-04,-4.26133
-7.600e-04,-4.34648
-7.520e-04,-4.34648
-7.440e-04,-4.31016
-7.360e-04,-4.31016
-7.280e-04,-4.12695
-7.200e-04,-4.12695
-7.120e-04,-3.88438
-7.040e-04,-3.88438
-6.960e-04,-3.54219
-6.880e-04,-3.54219
-6.800e-04,-3.14844
-6.720e-04,-3.14844
-6.640e-04,-2.70156
-6.560e-04,-2.70156
-6.480e-04,-2.26914
-6.400e-04,-2.26914
-6.320e-04,-1.8625
-6.240e-04,-1.8625
-6.160e-04,-1.49258
-6.080e-04,-1.49258
-6.000e-04,-1.23086
-5.920e-04,-1.23086
-5.840e-04,-1.05156
-5.760e-04,-1.05156
-5.680e-04,-0.994141
-5.600e-04,-0.994141
-5.520e-04,-1.06484
-5.440e-04,-1.06484
-5.360e-04,-1.24805
-5.280e-04,-1.24805
-5.200e-04,-1.56953
-5.120e-04,-1.56953
-5.040e-04,-1.96758
-4.960e-04,-1.96758
-4.880e-04,-2.43828
-4.800e-04,-2.43828
-4.720e-04,-2.94727
-4.640e-04,-2.94727
-4.560e-04,-3.46992
-4.480e-04,-3.46992
-4.400e-04,-3.95859
-4.320e-04,-3.95859
-4.240e-04,-4.39766
-4.160e-04,-4.39766
-4.080e-04,-4.73945
-4.000e-04,-4.73945
-3.920e-04,-4.9668
-3.840e-04,-4.9668
-3.760e-04,-5.07148
-3.680e-04,-5.07148
-3.600e-04,-5.00039
-3.520e-04,-5.00039
-3.440e-04,-4.8207
-3.360e-04,-4.8207
-3.280e-04,-4.49414
-3.200e-04,-4.49414
-3.120e-04,-4.07578
-3.040e-04,-4.07578
-2.960e-04,-3.54844
-2.880e-04,-3.54844
-2.800e-04,-2.97305
-2.720e-04,-2.97305
-2.640e-04,-2.37813
-2.560e-04,-2.37813
-2.480e-04,-1.80078
-2.400e-04,-1.80078
-2.320e-04,-1.28594
-2.240e-04,-1.28594
-2.160e-04,-0.86875
-2.080e-04,-0.86875
-2.000e-04,-0.559375
-1.920e-04,-0.559375
-1.840e-04,-0.385938
-1.760e-04,-0.385938
-1.680e-04,-0.221484
-1.600e-04,-0.221484
-1.520e-04,-0.0878906
-1.440e-04,-0.0878906
-1.360e-04,-0.0851563
-1.280e-04,-0.0851563
-1.200e-04,-0.183984
-1.120e-04,-0.183984
-1.040e-04,-0.345313
-9.600e-05,-0.345313
