Model,TBS2074
-1.229e-02,-1.98086
-1.226e-02,-1.56035
-1.222e-02,-1.56035
-1.219e-02,-1.16328
-1.216e-02,-1.16328
-1.213e-02,-1.25957
-1.210e-02,-1.25957
-1.206e-02,-1.84355
-1.203e-02,-1.84355
-1.200e-02,-2.32559
-1.197e-02,-2.32559
-1.194e-02,-2.1168
-1.190e-02,-2.1168
-1.187e-02,-1.32773
-1.184e-02,-1.32773
-1.181e-02,-0.5875
-1.178e-02,-0.5875
-1.174e-02,-0.133398
-1.171e-02,-0.133398
-1.168e-02,-0.422266
-1.165e-02,-0.422266
-1.162e-02,-1.56328
-1.158e-02,-1.56328
-1.155e-02,-2.40352
-1.152e-02,-2.40352
-1.149e-02,-2.19609
-1.146e-02,-2.19609
-1.142e-02,-1.25449
-1.139e-02,-1.25449
-1.136e-02,-0.310352
-1.133e-02,-0.310352
-1.130e-02,0.495898
-1.126e-02,0.495898
-1.123e-02,1.04727
-1.120e-02,1.04727
-1.117e-02,1.23555
-1.114e-02,1.23555
-1.110e-02,1.40469
-1.107e-02,1.40469
-1.104e-02,1.57148
-1.101e-02,1.57148
-1.098e-02,1.55957
-1.094e-02,1.55957
-1.091e-02,1.39082
-1.088e-02,1.39082
-1.085e-02,1.21758
-1.082e-02,1.21758
-1.078e-02,1.25957
-1.075e-02,1.25957
-1.072e-02,1.49473
-1.069e-02,1.49473
-1.066e-02,1.70273
-1.062e-02,1.70273
-1.059e-02,1.61094
-1.056e-02,1.61094
-1.053e-02,1.28047
-1.050e-02,1.28047
-1.046e-02,1.05195
-1.043e-02,1.05195
-1.040e-02,1.22578
-1.037e-02,1.22578
-1.034e-02,1.66816
-1.030e-02,1.66816
-1.027e-02,1.91035
-1.024e-02,1.91035
-1.021e-02,1.62988
-1.018e-02,1.62988
-1.014e-02,1.01504
-1.011e-02,1.01504
-1.008e-02,0.306836
-1.005e-02,0.306836
-1.002e-02,-0.312305
-9.984e-03,-0.312305
-9.952e-03,-0.979297
-9.920e-03,-0.979297
-9.888e-03,-1.6334
-9.856e-03,-1.6334
-9.824e-03,-1.98828
-9.792e-03,-1.98828
-9.760e-03,-1.91133
-9.728e-03,-1.91133
-9.696e-03,-1.48672
-9.664e-03,-1.48672
-9.632e-03,-1.1707
-9.600e-03,-1.1707
-9.568e-03,-1.35801
-9.536e-03,-1.35801
-9.504e-03,-1.94453
-9.472e-03,-1.94453
-9.440e-03,-2.3082
-9.408e-03,-2.3082
-9.376e-03,-1.97266
-9.344e-03,-1.97266
-9.312e-03,-1.20254
-9.280e-03,-1.20254
-9.248e-03,-0.593164
-9.216e-03,-0.593164
-9.184e-03,-0.392773
-9.152e-03,-0.392773
-9.120e-03,-1.19824
-9.088e-03,-1.19824
-9.056e-03,-2.30977
-9.024e-03,-2.30977
-8.992e-03,-2.50469
-8.960e-03,-2.50469
-8.928e-03,-1.65664
-8.896e-03,-1.65664
-8.864e-03,-0.551172
-8.832e-03,-0.551172
-8.800e-03,0.444922
-8.768e-03,0.444922
-8.736e-03,1.22949
-8.704e-03,1.22949
-8.672e-03,1.27012
-8.640e-03,1.27012
-8.608e-03,1.16387
-8.576e-03,1.16387
-8.544e-03,1.25957
-8.512e-03,1.25957
-8.480e-03,1.55
-8.448e-03,1.55
-8.416e-03,1.73574
-8.384e-03,1.73574
-8.352e-03,1.57461
-8.320e-03,1.57461
-8.288e-03,1.19727
-8.256e-03,1.19727
-8.224e-03,1.00508
-8.192e-03,1.00508
-8.160e-03,1.26855
-8.128e-03,1.26855
-8.096e-03,1.76758
-8.064e-03,1.76758
-8.032e-03,1.95117
-8.000e-03,1.95117
-7.968e-03,1.54297
-7.936e-03,1.54297
-7.904e-03,0.808594
-7.872e-03,0.808594
-7.840e-03,-0.0982422
-7.808e-03,-0.0982422
-7.776e-03,-1.13926
-7.744e-03,-1.13926
-7.712e-03,-1.8248
-7.680e-03,-1.8248
-7.648e-03,-1.87715
-7.616e-03,-1.87715
-7.584e-03,-1.55586
-7.552e-03,-1.55586
-7.520e-03,-1.26445
-7.488e-03,-1.26445
-7.456e-03,-1.36426
-7.424e-03,-1.36426
-7.392e-03,-1.83809
-7.360e-03,-1.83809
-7.328e-03,-2.1875
-7.296e-03,-2.1875
-7.264e-03,-1.9752
-7.232e-03,-1.9752
-7.200e-03,-1.35664
-7.168e-03,-1.35664
-7.136e-03,-0.910547
-7.104e-03,-0.910547
-7.072e-03,-1.10625
-7.040e-03,-1.10625
-7.008e-03,-1.9834
-6.976e-03,-1.9834
-6.944e-03,-2.55332
-6.912e-03,-2.55332
-6.880e-03,-2.14688
-6.848e-03,-2.14688
-6.816e-03,-1.07656
-6.784e-03,-1.07656
-6.752e-03,-0.100977
-6.720e-03,-0.100977
-6.688e-03,0.853711
-6.656e-03,0.853711
-6.624e-03,1.26934
-6.592e-03,1.26934
-6.560e-03,1.24258
-6.528e-03,1.24258
-6.496e-03,1.25547
-6.464e-03,1.25547
-6.432e-03,1.43945
-6.400e-03,1.43945
-6.368e-03,1.62656
-6.336e-03,1.62656
-6.304e-03,1.60742
-6.272e-03,1.60742
-6.240e-03,1.35488
-6.208e-03,1.35488
-6.176e-03,1.13789
-6.144e-03,1.13789
-6.112e-03,1.21953
-6.080e-03,1.21953
-6.048e-03,1.55156
-6.016e-03,1.55156
-5.984e-03,1.80234
-5.952e-03,1.80234
-5.920e-03,1.65898
-5.888e-03,1.65898
-5.856e-03,1.20293
-5.824e-03,1.20293
-5.792e-03,0.822461
-5.760e-03,0.822461
-5.728e-03,0.852148
-5.696e-03,0.852148
-5.664e-03,1.50254
-5.632e-03,1.50254
-5.600e-03,2.04687
-5.568e-03,2.04687
-5.536e-03,1.90469
-5.504e-03,1.90469
-5.472e-03,1.1293
-5.440e-03,1.1293
-5.408e-03,-0.0166016
-5.376e-03,-0.0166016
-5.344e-03,-1.45898
-5.312e-03,-1.45898
-5.280e-03,-2.12832
-5.248e-03,-2.12832
-5.216e-03,-1.79316
-5.184e-03,-1.79316
-5.152e-03,-1.10703
-5.120e-03,-1.10703
-5.088e-03,-0.691797
-5.056e-03,-0.691797
-5.024e-03,-0.949023
-4.992e-03,-0.949023
-4.960e-03,-1.99395
-4.928e-03,-1.99395
-4.896e-03,-2.59375
-4.864e-03,-2.59375
-4.832e-03,-2.11895
-4.800e-03,-2.11895
-4.768e-03,-0.967383
-4.736e-03,-0.967383
-4.704e-03,0.0574219
-4.672e-03,0.0574219
-4.640e-03,1.04199
-4.608e-03,1.04199
-4.576e-03,1.32012
-4.544e-03,1.32012
-4.512e-03,1.16641
-4.480e-03,1.16641
-4.448e-03,1.15352
-4.416e-03,1.15352
-4.384e-03,1.4293
-4.352e-03,1.4293
-4.320e-03,1.73848
-4.288e-03,1.73848
-4.256e-03,1.74043
-4.224e-03,1.74043
-4.192e-03,1.35918
-4.160e-03,1.35918
-4.128e-03,0.945117
-4.096e-03,0.945117
-4.064e-03,0.868945
-4.032e-03,0.868945
-4.000e-03,1.38848
-3.968e-03,1.38848
-3.936e-03,1.97266
-3.904e-03,1.97266
-3.872e-03,1.97344
-3.840e-03,1.97344
-3.808e-03,1.3082
-3.776e-03,1.3082
-3.744e-03,0.250195
-3.712e-03,0.250195
-3.680e-03,-1.10996
-3.648e-03,-1.10996
-3.616e-03,-2.03203
-3.584e-03,-2.03203
-3.552e-03,-1.92852
-3.520e-03,-1.92852
-3.488e-03,-1.31426
-3.456e-03,-1.31426
-3.424e-03,-0.864844
-3.392e-03,-0.864844
-3.360e-03,-1.04844
-3.328e-03,-1.04844
-3.296e-03,-1.95664
-3.264e-03,-1.95664
-3.232e-03,-2.56191
-3.200e-03,-2.56191
-3.168e-03,-2.16602
-3.136e-03,-2.16602
-3.104e-03,-1.08613
-3.072e-03,-1.08613
-3.040e-03,-0.0929688
-3.008e-03,-0.0929688
-2.976e-03,0.876562
-2.944e-03,0.876562
-2.912e-03,1.28887
-2.880e-03,1.28887
-2.848e-03,1.22207
-2.816e-03,1.22207
-2.784e-03,1.21172
-2.752e-03,1.21172
-2.720e-03,1.41309
-2.688e-03,1.41309
-2.656e-03,1.64961
-2.624e-03,1.64961
-2.592e-03,1.6502
-2.560e-03,1.6502
-2.528e-03,1.37637
-2.496e-03,1.37637
-2.464e-03,1.1043
-2.432e-03,1.1043
-2.400e-03,1.15586
-2.368e-03,1.15586
-2.336e-03,1.53105
-2.304e-03,1.53105
-2.272e-03,1.85742
-2.240e-03,1.85742
-2.208e-03,1.73437
-2.176e-03,1.73437
-2.144e-03,1.21797
-2.112e-03,1.21797
-2.080e-03,0.613672
-2.048e-03,0.613672
-2.016e-03,0.0818359
-1.984e-03,0.0818359
-1.952e-03,-0.0794922
-1.920e-03,-0.0794922
-1.888e-03,-0.0265625
-1.856e-03,-0.0265625
-1.824e-03,0.0533203
-1.792e-03,0.0533203
-1.760e-03,0.0697266
-1.728e-03,0.0697266
-1.696e-03,-0.0556641
-1.664e-03,-0.0556641
-1.632e-03,-0.276758
-1.600e-03,-0.276758
-1.568e-03,-0.928906
-1.536e-03,-0.928906
-1.504e-03,-1.7748
-1.472e-03,-1.7748
-1.440e-03,-2.17422
-1.408e-03,-2.17422
-1.376e-03,-1.92695
-1.344e-03,-1.92695
-1.312e-03,-1.28301
-1.280e-03,-1.28301
-1.248e-03,-0.8625
-1.216e-03,-0.8625
-1.184e-03,-1.08926
-1.152e-03,-1.08926
-1.120e-03,-2.00566
-1.088e-03,-2.00566
-1.056e-03,-2.57246
-1.024e-03,-2.57246
-9.920e-04,-2.12715
-9.600e-04,-2.12715
-9.280e-04,-1.01992
-8.960e-04,-1.01992
-8.640e-04,-0.0390625
-8.320e-04,-0.0390625
-8.000e-04,0.936133
-7.680e-04,0.936133
-7.360e-04,1.30391
-7.040e-04,1.30391
-6.720e-04,1.20957
-6.400e-04,1.20957
-6.080e-04,1.20957
-5.760e-04,1.20957
-5.440e-04,1.41934
-5.120e-04,1.41934
-4.800e-04,1.66445
-4.480e-04,1.66445
-4.160e-04,1.65605
-3.840e-04,1.65605
-3.520e-04,1.36426
-3.200e-04,1.36426
-2.880e-04,1.08516
-2.560e-04,1.08516
-2.240e-04,1.14746
-1.920e-04,1.14746
-1.600e-04,1.54707
-1.280e-04,1.54707
-9.600e-05,1.89238
-6.400e-05,1.89238
-3.200e-05,1.74316
4.880e-16,1.74316
3.200e-05,1.17773
6.400e-05,1.17773
9.600e-05,0.499023
1.280e-04,0.499023
1.600e-04,-0.113281
1.920e-04,-0.113281
2.240e-04,-0.620117
2.560e-04,-0.620117
2.880e-04,-1.3
3.200e-04,-1.3
3.520e-04,-1.8709
3.840e-04,-1.8709
4.160e-04,-2.08848
4.480e-04,-2.08848
4.800e-04,-1.78848
5.120e-04,-1.78848
5.440e-04,-1.25879
5.760e-04,-1.25879
6.080e-04,-1.09766
6.400e-04,-1.09766
6.720e-04,-1.56855
7.040e-04,-1.56855
7.360e-04,-2.23789
7.680e-04,-2.23789
8.000e-04,-2.35527
8.320e-04,-2.35527
8.640e-04,-1.66953
8.960e-04,-1.66953
9.280e-04,-0.780469
