Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.001
Sample Interval,8e-06
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH2
-8.000e-03,0.162207
-7.992e-03,-0.0597656
-7.984e-03,-0.0597656
-7.976e-03,-0.262695
-7.968e-03,-0.262695
-7.960e-03,-0.442969
-7.952e-03,-0.442969
-7.944e-03,-0.60166
-7.936e-03,-0.60166
-7.928e-03,-0.756152
-7.920e-03,-0.756152
-7.912e-03,-0.870703
-7.904e-03,-0.870703
-7.896e-03,-0.935742
-7.888e-03,-0.935742
-7.880e-03,-0.95918
-7.872e-03,-0.95918
-7.864e-03,-0.921973
-7.856e-03,-0.921973
-7.848e-03,-0.82959
-7.840e-03,-0.82959
-7.832e-03,-0.683496
-7.824e-03,-0.683496
-7.816e-03,-0.497363
-7.808e-03,-0.497363
-7.800e-03,-0.266895
-7.792e-03,-0.266895
-7.784e-03,-0.015918
-7.776e-03,-0.015918
-7.768e-03,0.242773
-7.760e-03,0.242773
-7.752e-03,0.485059
-7.744e-03,0.485059
-7.736e-03,0.707129
-7.728e-03,0.707129
-7.720e-03,0.884375
-7.712e-03,0.884375
-7.704e-03,1.0041
-7.696e-03,1.0041
-7.688e-03,1.05586
-7.680e-03,1.05586
-7.672e-03,1.0542
-7.664e-03,1.0542
-7.656e-03,0.974707
-7.648e-03,0.974707
-7.640e-03,0.825977
-7.632e-03,0.825977
-7.624e-03,0.628906
-7.616e-03,0.628906
-7.608e-03,0.392773
-7.600e-03,0.392773
-7.592e-03,0.153711
-7.584e-03,0.153711
-7.576e-03,-0.0780273
-7.568e-03,-0.0780273
-7.560e-03,-0.291699
-7.552e-03,-0.291699
-7.544e-03,-0.463281
-7.536e-03,-0.463281
-7.528e-03,-0.609863
-7.520e-03,-0.609863
-7.512e-03,-0.733691
-7.504e-03,-0.733691
-7.496e-03,-0.833691
-7.488e-03,-0.833691
-7.480e-03,-0.899023
-7.472e-03,-0.899023
-7.464e-03,-0.921289
-7.456e-03,-0.921289
-7.448e-03,-0.893652
-7.440e-03,-0.893652
-7.432e-03,-0.817383
-7.424e-03,-0.817383
-7.416e-03,-0.695605
-7.408e-03,-0.695605
-7.400e-03,-0.521875
-7.392e-03,-0.521875
-7.384e-03,-0.315723
-7.376e-03,-0.315723
-7.368e-03,-0.0838867
-7.360e-03,-0.0838867
-7.352e-03,0.157617
-7.344e-03,0.157617
-7.336e-03,0.396777
-7.328e-03,0.396777
-7.320e-03,0.612402
-7.312e-03,0.612402
-7.304e-03,0.794238
-7.296e-03,0.794238
-7.288e-03,0.920312
-7.280e-03,0.920312
-7.272e-03,0.98584
-7.264e-03,0.98584
-7.256e-03,0.994336
-7.248e-03,0.994336
-7.240e-03,0.930762
-7.232e-03,0.930762
-7.224e-03,0.805664
-7.216e-03,0.805664
-7.208e-03,0.633691
-7.200e-03,0.633691
-7.192e-03,0.42002
-7.184e-03,0.42002
-7.176e-03,0.191309
-7.168e-03,0.191309
-7.160e-03,-0.0254883
-7.152e-03,-0.0254883
-7.144e-03,-0.229199
-7.136e-03,-0.229199
-7.128e-03,-0.418164
-7.120e-03,-0.418164
-7.112e-03,-0.587891
-7.104e-03,-0.587891
-7.096e-03,-0.736621
-7.088e-03,-0.736621
-7.080e-03,-0.859473
-7.072e-03,-0.859473
-7.064e-03,-0.940723
-7.056e-03,-0.940723
-7.048e-03,-0.965918
-7.040e-03,-0.965918
-7.032e-03,-0.935547
-7.024e-03,-0.935547
-7.016e-03,-0.84707
-7.008e-03,-0.84707
-7.000e-03,-0.702734
-6.992e-03,-0.702734
-6.984e-03,-0.520605
-6.976e-03,-0.520605
-6.968e-03,-0.293262
-6.960e-03,-0.293262
-6.952e-03,-0.0416016
-6.944e-03,-0.0416016
-6.936e-03,0.213086
-6.928e-03,0.213086
-6.920e-03,0.464355
-6.912e-03,0.464355
-6.904e-03,0.691309
-6.896e-03,0.691309
-6.888e-03,0.877637
-6.880e-03,0.877637
-6.872e-03,1.00195
-6.864e-03,1.00195
-6.856e-03,1.06904
-6.848e-03,1.06904
-6.840e-03,1.0709
-6.832e-03,1.0709
-6.824e-03,0.994043
-6.816e-03,0.994043
-6.808e-03,0.851758
-6.800e-03,0.851758
-6.792e-03,0.652832
-6.784e-03,0.652832
-6.776e-03,0.424219
-6.768e-03,0.424219
-6.760e-03,0.17793
-6.752e-03,0.17793
-6.744e-03,-0.053125
-6.736e-03,-0.053125
-6.728e-03,-0.273438
-6.720e-03,-0.273438
-6.712e-03,-0.455371
-6.704e-03,-0.455371
-6.696e-03,-0.598633
-6.688e-03,-0.598633
-6.680e-03,-0.718945
-6.672e-03,-0.718945
-6.664e-03,-0.824219
-6.656e-03,-0.824219
-6.648e-03,-0.891016
-6.640e-03,-0.891016
-6.632e-03,-0.920801
-6.624e-03,-0.920801
-6.616e-03,-0.898633
-6.608e-03,-0.898633
-6.600e-03,-0.833691
-6.592e-03,-0.833691
-6.584e-03,-0.709375
-6.576e-03,-0.709375
-6.568e-03,-0.548438
-6.560e-03,-0.548438
-6.552e-03,-0.344727
-6.544e-03,-0.344727
-6.536e-03,-0.115918
-6.528e-03,-0.115918
-6.520e-03,0.121289
-6.512e-03,0.121289
-6.504e-03,0.356738
-6.496e-03,0.356738
-6.488e-03,0.571582
-6.480e-03,0.571582
-6.472e-03,0.758691
-6.464e-03,0.758691
-6.456e-03,0.895215
-6.448e-03,0.895215
-6.440e-03,0.969531
-6.432e-03,0.969531
-6.424e-03,0.988379
-6.416e-03,0.988379
-6.408e-03,0.942676
-6.400e-03,0.942676
-6.392e-03,0.822949
-6.384e-03,0.822949
-6.376e-03,0.659863
-6.368e-03,0.659863
-6.360e-03,0.451465
-6.352e-03,0.451465
-6.344e-03,0.225293
-6.336e-03,0.225293
-6.328e-03,0.0015625
-6.320e-03,0.0015625
-6.312e-03,-0.204883
-6.304e-03,-0.204883
-6.296e-03,-0.400488
-6.288e-03,-0.400488
-6.280e-03,-0.572266
-6.272e-03,-0.572266
-6.264e-03,-0.737207
-6.256e-03,-0.737207
-6.248e-03,-0.861816
-6.240e-03,-0.861816
-6.232e-03,-0.940918
-6.224e-03,-0.940918
-6.216e-03,-0.974609
-6.208e-03,-0.974609
-6.200e-03,-0.95
-6.192e-03,-0.95
-6.184e-03,-0.857031
-6.176e-03,-0.857031
-6.168e-03,-0.723535
-6.160e-03,-0.723535
-6.152e-03,-0.53418
-6.144e-03,-0.53418
-6.136e-03,-0.301855
-6.128e-03,-0.301855
-6.120e-03,-0.0488281
-6.112e-03,-0.0488281
-6.104e-03,0.207812
-6.096e-03,0.207812
-6.088e-03,0.462695
-6.080e-03,0.462695
-6.072e-03,0.697559
-6.064e-03,0.697559
-6.056e-03,0.883789
-6.048e-03,0.883789
-6.040e-03,1.01348
-6.032e-03,1.01348
-6.024e-03,1.08867
-6.016e-03,1.08867
-6.008e-03,1.08145
-6.000e-03,1.08145
-5.992e-03,1.01162
-5.984e-03,1.01162
-5.976e-03,0.871094
-5.968e-03,0.871094
-5.960e-03,0.670801
-5.952e-03,0.670801
-5.944e-03,0.435352
-5.936e-03,0.435352
-5.928e-03,0.193555
-5.920e-03,0.193555
-5.912e-03,-0.049707
-5.904e-03,-0.049707
-5.896e-03,-0.262695
-5.888e-03,-0.262695
-5.880e-03,-0.446094
-5.872e-03,-0.446094
-5.864e-03,-0.592578
-5.856e-03,-0.592578
-5.848e-03,-0.706836
-5.840e-03,-0.706836
-5.832e-03,-0.802539
-5.824e-03,-0.802539
-5.816e-03,-0.870117
-5.808e-03,-0.870117
-5.800e-03,-0.899219
-5.792e-03,-0.899219
-5.784e-03,-0.88584
-5.776e-03,-0.88584
-5.768e-03,-0.822461
-5.760e-03,-0.822461
-5.752e-03,-0.712891
-5.744e-03,-0.712891
-5.736e-03,-0.563672
-5.728e-03,-0.563672
-5.720e-03,-0.372363
-5.712e-03,-0.372363
-5.704e-03,-0.154297
-5.696e-03,-0.154297
-5.688e-03,0.0817383
-5.680e-03,0.0817383
-5.672e-03,0.312793
-5.664e-03,0.312793
-5.656e-03,0.529199
-5.648e-03,0.529199
-5.640e-03,0.708789
-5.632e-03,0.708789
-5.624e-03,0.849023
-5.616e-03,0.849023
-5.608e-03,0.934961
-5.600e-03,0.934961
-5.592e-03,0.96084
-5.584e-03,0.96084
-5.576e-03,0.920117
-5.568e-03,0.920117
-5.560e-03,0.822656
-5.552e-03,0.822656
-5.544e-03,0.664453
-5.536e-03,0.664453
-5.528e-03,0.460742
-5.520e-03,0.460742
-5.512e-03,0.246777
-5.504e-03,0.246777
-5.496e-03,0.0208008
-5.488e-03,0.0208008
-5.480e-03,-0.198535
-5.472e-03,-0.198535
-5.464e-03,-0.395996
-5.456e-03,-0.395996
-5.448e-03,-0.589355
-5.440e-03,-0.589355
-5.432e-03,-0.762891
-5.424e-03,-0.762891
-5.416e-03,-0.893066
-5.408e-03,-0.893066
-5.400e-03,-0.973242
-5.392e-03,-0.973242
-5.384e-03,-0.99873
-5.376e-03,-0.99873
-5.368e-03,-0.958496
-5.360e-03,-0.958496
-5.352e-03,-0.85918
-5.344e-03,-0.85918
-5.336e-03,-0.70791
-5.328e-03,-0.70791
-5.320e-03,-0.500879
-5.312e-03,-0.500879
-5.304e-03,-0.254395
-5.296e-03,-0.254395
-5.288e-03,0.00234375
-5.280e-03,0.00234375
-5.272e-03,0.267969
-5.264e-03,0.267969
-5.256e-03,0.528711
-5.248e-03,0.528711
-5.240e-03,0.758594
-5.232e-03,0.758594
-5.224e-03,0.942187
-5.216e-03,0.942187
-5.208e-03,1.06572
-5.200e-03,1.06572
-5.192e-03,1.12119
-5.184e-03,1.12119
-5.176e-03,1.11064
-5.168e-03,1.11064
-5.160e-03,1.01992
-5.152e-03,1.01992
-5.144e-03,0.865039
-5.136e-03,0.865039
-5.128e-03,0.655566
-5.120e-03,0.655566
-5.112e-03,0.410156
-5.104e-03,0.410156
-5.096e-03,0.149609
-5.088e-03,0.149609
-5.080e-03,-0.0885742
-5.072e-03,-0.0885742
-5.064e-03,-0.300195
-5.056e-03,-0.300195
-5.048e-03,-0.470703
-5.040e-03,-0.470703
-5.032e-03,-0.594824
-5.024e-03,-0.594824
-5.016e-03,-0.685742
-5.008e-03,-0.685742
-5.000e-03,-0.754004
-4.992e-03,-0.754004
-4.984e-03,-0.805664
-4.976e-03,-0.805664
-4.968e-03,-0.832031
-4.960e-03,-0.832031
-4.952e-03,-0.82207
-4.944e-03,-0.82207
-4.936e-03,-0.766113
-4.928e-03,-0.766113
-4.920e-03,-0.673242
-4.912e-03,-0.673242
-4.904e-03,-0.53418
-4.896e-03,-0.53418
-4.888e-03,-0.369727
-4.880e-03,-0.369727
-4.872e-03,-0.175
-4.864e-03,-0.175
-4.856e-03,0.0298828
-4.848e-03,0.0298828
-4.840e-03,0.238281
-4.832e-03,0.238281
-4.824e-03,0.433105
-4.816e-03,0.433105
-4.808e-03,0.598633
-4.800e-03,0.598633
-4.792e-03,0.736426
-4.784e-03,0.736426
-4.776e-03,0.826465
-4.768e-03,0.826465
-4.760e-03,0.852148
-4.752e-03,0.852148
-4.744e-03,0.829199
-4.736e-03,0.829199
-4.728e-03,0.75752
-4.720e-03,0.75752
-4.712e-03,0.62334
-4.704e-03,0.62334
-4.696e-03,0.44707
-4.688e-03,0.44707
-4.680e-03,0.243848
-4.672e-03,0.243848
-4.664e-03,0.0217773
-4.656e-03,0.0217773
-4.648e-03,-0.20459
-4.640e-03,-0.20459
-4.632e-03,-0.424805
-4.624e-03,-0.424805
-4.616e-03,-0.633301
-4.608e-03,-0.633301
-4.600e-03,-0.795801
-4.592e-03,-0.795801
-4.584e-03,-0.910547
-4.576e-03,-0.910547
-4.568e-03,-0.968262
-4.560e-03,-0.968262
-4.552e-03,-0.966699
-4.544e-03,-0.966699
-4.536e-03,-0.900488
-4.528e-03,-0.900488
-4.520e-03,-0.769727
-4.512e-03,-0.769727
-4.504e-03,-0.595996
-4.496e-03,-0.595996
-4.488e-03,-0.377539
-4.480e-03,-0.377539
-4.472e-03,-0.126465
-4.464e-03,-0.126465
-4.456e-03,0.143945
-4.448e-03,0.143945
-4.440e-03,0.406738
-4.432e-03,0.406738
-4.424e-03,0.650977
-4.416e-03,0.650977
-4.408e-03,0.857129
-4.400e-03,0.857129
-4.392e-03,1.00879
-4.384e-03,1.00879
-4.376e-03,1.10127
-4.368e-03,1.10127
-4.360e-03,1.12041
-4.352e-03,1.12041
-4.344e-03,1.0668
-4.336e-03,1.0668
-4.328e-03,0.93916
-4.320e-03,0.93916
-4.312e-03,0.748926
-4.304e-03,0.748926
-4.296e-03,0.519141
-4.288e-03,0.519141
-4.280e-03,0.261621
-4.272e-03,0.261621
-4.264e-03,0.0177734
-4.256e-03,0.0177734
-4.248e-03,-0.203418
-4.240e-03,-0.203418
-4.232e-03,-0.386621
-4.224e-03,-0.386621
-4.216e-03,-0.543164
-4.208e-03,-0.543164
-4.200e-03,-0.652148
-4.192e-03,-0.652148
-4.184e-03,-0.738672
-4.176e-03,-0.738672
-4.168e-03,-0.804199
-4.160e-03,-0.804199
-4.152e-03,-0.842969
-4.144e-03,-0.842969
-4.136e-03,-0.847559
-4.128e-03,-0.847559
-4.120e-03,-0.815234
-4.112e-03,-0.815234
-4.104e-03,-0.727539
-4.096e-03,-0.727539
-4.088e-03,-0.603125
-4.080e-03,-0.603125
-4.072e-03,-0.441895
-4.064e-03,-0.441895
-4.056e-03,-0.253418
-4.048e-03,-0.253418
-4.040e-03,-0.0451172
-4.032e-03,-0.0451172
-4.024e-03,0.173047
-4.016e-03,0.173047
-4.008e-03,0.383691
-4.000e-03,0.383691
-3.992e-03,0.568164
-3.984e-03,0.568164
-3.976e-03,0.718457
-3.968e-03,0.718457
-3.960e-03,0.826367
-3.952e-03,0.826367
-3.944e-03,0.879395
-3.936e-03,0.879395
-3.928e-03,0.874316
-3.920e-03,0.874316
-3.912e-03,0.81748
-3.904e-03,0.81748
-3.896e-03,0.700879
-3.888e-03,0.700879
-3.880e-03,0.532617
-3.872e-03,0.532617
-3.864e-03,0.329785
-3.856e-03,0.329785
-3.848e-03,0.113281
-3.840e-03,0.113281
-3.832e-03,-0.11582
-3.824e-03,-0.11582
-3.816e-03,-0.342285
-3.808e-03,-0.342285
-3.800e-03,-0.551367
-3.792e-03,-0.551367
-3.784e-03,-0.735352
-3.776e-03,-0.735352
-3.768e-03,-0.872656
-3.760e-03,-0.872656
-3.752e-03,-0.962793
-3.744e-03,-0.962793
-3.736e-03,-0.994629
-3.728e-03,-0.994629
-3.720e-03,-0.958984
-3.712e-03,-0.958984
-3.704e-03,-0.859766
-3.696e-03,-0.859766
-3.688e-03,-0.709473
-3.680e-03,-0.709473
-3.672e-03,-0.497266
-3.664e-03,-0.497266
-3.656e-03,-0.257227
-3.648e-03,-0.257227
-3.640e-03,0.0116211
-3.632e-03,0.0116211
-3.624e-03,0.277051
-3.616e-03,0.277051
-3.608e-03,0.53252
-3.600e-03,0.53252
-3.592e-03,0.763281
-3.584e-03,0.763281
-3.576e-03,0.953711
-3.568e-03,0.953711
-3.560e-03,1.08477
-3.552e-03,1.08477
-3.544e-03,1.13838
-3.536e-03,1.13838
-3.528e-03,1.11865
-3.520e-03,1.11865
-3.512e-03,1.02832
-3.504e-03,1.02832
-3.496e-03,0.867871
-3.488e-03,0.867871
-3.480e-03,0.647559
-3.472e-03,0.647559
-3.464e-03,0.400195
-3.456e-03,0.400195
-3.448e-03,0.142676
-3.440e-03,0.142676
-3.432e-03,-0.0908203
-3.424e-03,-0.0908203
-3.416e-03,-0.291699
-3.408e-03,-0.291699
-3.400e-03,-0.462402
-3.392e-03,-0.462402
-3.384e-03,-0.596289
-3.376e-03,-0.596289
-3.368e-03,-0.679102
-3.360e-03,-0.679102
-3.352e-03,-0.737598
-3.344e-03,-0.737598
-3.336e-03,-0.786426
-3.328e-03,-0.786426
-3.320e-03,-0.807813
-3.312e-03,-0.807813
-3.304e-03,-0.797168
-3.296e-03,-0.797168
-3.288e-03,-0.743945
-3.280e-03,-0.743945
-3.272e-03,-0.653613
-3.264e-03,-0.653613
-3.256e-03,-0.530762
-3.248e-03,-0.530762
-3.240e-03,-0.374805
-3.232e-03,-0.374805
-3.224e-03,-0.197266
-3.216e-03,-0.197266
-3.208e-03,0.0024414
-3.200e-03,0.0024414
-3.192e-03,0.209082
-3.184e-03,0.209082
-3.176e-03,0.394824
-3.168e-03,0.394824
-3.160e-03,0.558496
-3.152e-03,0.558496
