Model,TBS2074
-3.240e-03,-4.04746
-3.232e-03,-4.04746
-3.224e-03,-3.90059
-3.216e-03,-3.90059
-3.208e-03,-3.64297
-3.200e-03,-3.64297
-3.192e-03,-3.2877
-3.184e-03,-3.2877
-3.176e-03,-2.84316
-3.168e-03,-2.84316
-3.160e-03,-2.34727
-3.152e-03,-2.34727
-3.144e-03,-1.82695
-3.136e-03,-1.82695
-3.128e-03,-1.3332
-3.120e-03,-1.3332
-3.112e-03,-0.877148
-3.104e-03,-0.877148
-3.096e-03,-0.507813
-3.088e-03,-0.507813
-3.080e-03,-0.237109
-3.072e-03,-0.237109
-3.064e-03,-0.0316406
-3.056e-03,-0.0316406
-3.048e-03,0.148633
-3.040e-03,0.148633
-3.032e-03,0.375586
-3.024e-03,0.375586
-3.016e-03,0.619922
-3.008e-03,0.619922
-3.000e-03,0.833984
-2.992e-03,0.833984
-2.984e-03,0.971094
-2.976e-03,0.971094
-2.968e-03,1.02363
-2.960e-03,1.02363
-2.952e-03,1.02285
-2.944e-03,1.02285
-2.936e-03,0.986719
-2.928e-03,0.986719
-2.920e-03,0.971289
-2.912e-03,0.971289
-2.904e-03,0.971484
-2.896e-03,0.971484
-2.888e-03,1.00879
-2.880e-03,1.00879
-2.872e-03,1.0957
-2.864e-03,1.0957
-2.856e-03,1.23359
-2.848e-03,1.23359
-2.840e-03,1.42324
-2.832e-03,1.42324
-2.824e-03,1.63984
-2.816e-03,1.63984
-2.808e-03,1.88164
-2.800e-03,1.88164
-2.792e-03,2.13047
-2.784e-03,2.13047
-2.776e-03,2.38867
-2.768e-03,2.38867
-2.760e-03,2.61426
-2.752e-03,2.61426
-2.744e-03,2.79434
-2.736e-03,2.79434
-2.728e-03,2.9377
-2.720e-03,2.9377
-2.712e-03,3.00391
-2.704e-03,3.00391
-2.696e-03,3.0082
-2.688e-03,3.0082
-2.680e-03,2.93477
-2.672e-03,2.93477
-2.664e-03,2.80117
-2.656e-03,2.80117
-2.648e-03,2.60684
-2.640e-03,2.60684
-2.632e-03,2.36133
-2.624e-03,2.36133
-2.616e-03,2.075
-2.608e-03,2.075
-2.600e-03,1.77734
-2.592e-03,1.77734
-2.584e-03,1.48887
-2.576e-03,1.48887
-2.568e-03,1.21699
-2.560e-03,1.21699
-2.552e-03,0.994922
-2.544e-03,0.994922
-2.536e-03,0.798437
-2.528e-03,0.798437
-2.520e-03,0.595703
-2.512e-03,0.595703
-2.504e-03,0.394531
-2.496e-03,0.394531
-2.488e-03,0.219336
-2.480e-03,0.219336
-2.472e-03,0.0863281
-2.464e-03,0.0863281
-2.456e-03,0.0103516
-2.448e-03,0.0103516
-2.440e-03,-0.0162109
-2.432e-03,-0.0162109
-2.424e-03,0.00703125
-2.416e-03,0.00703125
-2.408e-03,0.0980469
-2.400e-03,0.0980469
-2.392e-03,0.258203
-2.384e-03,0.258203
-2.376e-03,0.5
-2.368e-03,0.5
-2.360e-03,0.860156
-2.352e-03,0.860156
-2.344e-03,1.27617
-2.336e-03,1.27617
-2.328e-03,1.66211
-2.320e-03,1.66211
-2.312e-03,1.99414
-2.304e-03,1.99414
-2.296e-03,2.28457
-2.288e-03,2.28457
-2.280e-03,2.51328
-2.272e-03,2.51328
-2.264e-03,2.67656
-2.256e-03,2.67656
-2.248e-03,2.78437
-2.240e-03,2.78437
-2.232e-03,2.81777
-2.224e-03,2.81777
-2.216e-03,2.79395
-2.208e-03,2.79395
-2.200e-03,2.68867
-2.192e-03,2.68867
-2.184e-03,2.53496
-2.176e-03,2.53496
-2.168e-03,2.34355
-2.160e-03,2.34355
-2.152e-03,2.10918
-2.144e-03,2.10918
-2.136e-03,1.85195
-2.128e-03,1.85195
-2.120e-03,1.59512
-2.112e-03,1.59512
-2.104e-03,1.35215
-2.096e-03,1.35215
-2.088e-03,1.15449
-2.080e-03,1.15449
-2.072e-03,1.00371
-2.064e-03,1.00371
-2.056e-03,0.903711
-2.048e-03,0.903711
-2.040e-03,0.844141
-2.032e-03,0.844141
-2.024e-03,0.838477
-2.016e-03,0.838477
-2.008e-03,0.929492
-2.000e-03,0.929492
-1.992e-03,1.13867
-1.984e-03,1.13867
-1.976e-03,1.40098
-1.968e-03,1.40098
-1.960e-03,1.69473
-1.952e-03,1.69473
-1.944e-03,2.01504
-1.936e-03,2.01504
-1.928e-03,2.34277
-1.920e-03,2.34277
-1.912e-03,2.65488
-1.904e-03,2.65488
-1.896e-03,2.91992
-1.888e-03,2.91992
-1.880e-03,3.12051
-1.872e-03,3.12051
-1.864e-03,3.25312
-1.856e-03,3.25312
-1.848e-03,3.29492
-1.840e-03,3.29492
-1.832e-03,3.25859
-1.824e-03,3.25859
-1.816e-03,3.1168
-1.808e-03,3.1168
-1.800e-03,2.90195
-1.792e-03,2.90195
-1.784e-03,2.61641
-1.776e-03,2.61641
-1.768e-03,2.28008
-1.760e-03,2.28008
-1.752e-03,1.90937
-1.744e-03,1.90937
-1.736e-03,1.52734
-1.728e-03,1.52734
-1.720e-03,1.16387
-1.712e-03,1.16387
-1.704e-03,0.829297
-1.696e-03,0.829297
-1.688e-03,0.451758
-1.680e-03,0.451758
-1.672e-03,0.0167969
-1.664e-03,0.0167969
-1.656e-03,-0.332031
-1.648e-03,-0.332031
-1.640e-03,-0.775391
-1.632e-03,-0.775391
-1.624e-03,-1.30996
-1.616e-03,-1.30996
-1.608e-03,-1.74004
-1.600e-03,-1.74004
-1.592e-03,-2.04355
-1.584e-03,-2.04355
-1.576e-03,-2.24512
-1.568e-03,-2.24512
-1.560e-03,-2.36875
-1.552e-03,-2.36875
-1.544e-03,-2.43164
-1.536e-03,-2.43164
-1.528e-03,-2.44297
-1.520e-03,-2.44297
-1.512e-03,-2.40781
-1.504e-03,-2.40781
-1.496e-03,-2.34941
-1.488e-03,-2.34941
-1.480e-03,-2.26348
-1.472e-03,-2.26348
-1.464e-03,-2.16484
-1.456e-03,-2.16484
-1.448e-03,-2.05957
-1.440e-03,-2.05957
-1.432e-03,-1.96309
-1.424e-03,-1.96309
-1.416e-03,-1.88867
-1.408e-03,-1.88867
-1.400e-03,-1.83418
-1.392e-03,-1.83418
-1.384e-03,-1.80566
-1.376e-03,-1.80566
-1.368e-03,-1.80684
-1.360e-03,-1.80684
-1.352e-03,-1.84746
-1.344e-03,-1.84746
-1.336e-03,-1.91309
-1.328e-03,-1.91309
-1.320e-03,-2.01914
-1.312e-03,-2.01914
-1.304e-03,-2.14219
-1.296e-03,-2.14219
-1.288e-03,-2.27402
-1.280e-03,-2.27402
-1.272e-03,-2.41836
-1.264e-03,-2.41836
-1.256e-03,-2.56777
-1.248e-03,-2.56777
-1.240e-03,-2.68418
-1.232e-03,-2.68418
-1.224e-03,-2.78418
-1.216e-03,-2.78418
-1.208e-03,-2.85098
-1.200e-03,-2.85098
-1.192e-03,-2.88633
-1.184e-03,-2.88633
-1.176e-03,-2.88691
-1.168e-03,-2.88691
-1.160e-03,-2.83438
-1.152e-03,-2.83438
-1.144e-03,-2.74707
-1.136e-03,-2.74707
-1.128e-03,-2.63047
-1.120e-03,-2.63047
-1.112e-03,-2.47715
-1.104e-03,-2.47715
-1.096e-03,-2.3041
-1.088e-03,-2.3041
-1.080e-03,-2.14063
-1.072e-03,-2.14063
-1.064e-03,-1.9748
-1.056e-03,-1.9748
-1.048e-03,-1.83281
-1.040e-03,-1.83281
-1.032e-03,-1.71738
-1.024e-03,-1.71738
-1.016e-03,-1.63574
-1.008e-03,-1.63574
-1.000e-03,-1.59297
-9.920e-04,-1.59297
-9.840e-04,-1.61191
-9.760e-04,-1.61191
-9.680e-04,-1.67266
-9.600e-04,-1.67266
-9.520e-04,-1.78828
-9.440e-04,-1.78828
-9.360e-04,-1.93535
-9.280e-04,-1.93535
-9.200e-04,-2.11113
-9.120e-04,-2.11113
-9.040e-04,-2.31855
-8.960e-04,-2.31855
-8.880e-04,-2.52715
-8.800e-04,-2.52715
-8.720e-04,-2.73105
-8.640e-04,-2.73105
-8.560e-04,-2.91406
-8.480e-04,-2.91406
-8.400e-04,-3.05371
-8.320e-04,-3.05371
-8.240e-04,-3.14043
-8.160e-04,-3.14043
-8.080e-04,-3.18203
-8.000e-04,-3.18203
-7.920e-04,-3.15645
-7.840e-04,-3.15645
-7.760e-04,-3.07051
-7.680e-04,-3.07051
-7.600e-04,-2.93105
-7.520e-04,-2.93105
-7.440e-04,-2.74941
-7.360e-04,-2.74941
-7.280e-04,-2.51758
-7.200e-04,-2.51758
-7.120e-04,-2.26465
-7.040e-04,-2.26465
-6.960e-04,-2.01641
-6.880e-04,-2.01641
-6.800e-04,-1.7748
-6.720e-04,-1.7748
-6.640e-04,-1.56133
-6.560e-04,-1.56133
-6.480e-04,-1.39277
-6.400e-04,-1.39277
-6.320e-04,-1.28672
-6.240e-04,-1.28672
-6.160e-04,-1.24863
-6.080e-04,-1.24863
-6.000e-04,-1.27734
-5.920e-04,-1.27734
-5.840e-04,-1.3793
-5.760e-04,-1.3793
-5.680e-04,-1.55488
-5.600e-04,-1.55488
-5.520e-04,-1.79375
-5.440e-04,-1.79375
-5.360e-04,-2.07246
-5.280e-04,-2.07246
-5.200e-04,-2.37363
-5.120e-04,-2.37363
-5.040e-04,-2.68242
-4.960e-04,-2.68242
-4.880e-04,-2.97617
-4.800e-04,-2.97617
-4.720e-04,-3.23691
-4.640e-04,-3.23691
-4.560e-04,-3.43242
-4.480e-04,-3.43242
-4.400e-04,-3.56738
-4.320e-04,-3.56738
-4.240e-04,-3.60156
-4.160e-04,-3.60156
-4.080e-04,-3.55742
-4.000e-04,-3.55742
-3.920e-04,-3.4291
-3.840e-04,-3.4291
-3.760e-04,-3.20762
-3.680e-04,-3.20762
-3.600e-04,-2.9168
-3.520e-04,-2.9168
-3.440e-04,-2.58457
-3.360e-04,-2.58457
-3.280e-04,-2.21426
-3.200e-04,-2.21426
-3.120e-04,-1.84297
-3.040e-04,-1.84297
-2.960e-04,-1.48301
-2.880e-04,-1.48301
-2.800e-04,-1.1666
-2.720e-04,-1.1666
-2.640e-04,-0.922656
-2.560e-04,-0.922656
-2.480e-04,-0.783398
-2.400e-04,-0.783398
-2.320e-04,-0.700977
-2.240e-04,-0.700977
-2.160e-04,-0.619922
-2.080e-04,-0.619922
-2.000e-04,-0.598242
-1.920e-04,-0.598242
-1.840e-04,-0.707227
-1.760e-04,-0.707227
-1.680e-04,-0.989258
-1.600e-04,-0.989258
-1.520e-04,-1.42227
-1.440e-04,-1.42227
-1.360e-04,-1.89902
-1.280e-04,-1.89902
-1.200e-04,-2.38066
-1.120e-04,-2.38066
-1.040e-04,-2.84414
-9.600e-05,-2.84414
-8.800e-05,-3.26211
-8.000e-05,-3.26211
-7.200e-05,-3.61699
-6.400e-05,-3.61699
-5.600e-05,-3.88184
-4.800e-05,-3.88184
-4.000e-05,-4.04375
-3.200e-05,-4.04375
-2.400e-05,-4.07988
-1.600e-05,-4.07988
-8.000e-06,-3.99355
1.220e-16,-3.99355
8.000e-06,-3.78008
1.600e-05,-3.78008
2.400e-05,-3.46309
3.200e-05,-3.46309
