X--Trace 1::[CH1],Y--Trace 1::[CH1],,X--Trace 2::[CH2],Y--Trace 2::[CH2]
-0.003245,0.6896842526147768,,-0.003245,-0.7341185608362336
-0.00324484,0.692889764288696,,-0.00324484,-0.7436974397263534
-0.0032446800000000002,0.692889764288696,,-0.0032446800000000002,-0.7405044800963134
-0.00324452,0.6832732292669387,,-0.00324452,-0.7405044800963134
-0.00324436,0.6960952759626151,,-0.00324436,-0.7373115204662735
-0.0032442,0.7025062993104533,,-0.0032442,-0.7245396819461137
-0.00324404,0.692889764288696,,-0.00324404,-0.7405044800963134
-0.00324388,0.692889764288696,,-0.00324388,-0.7277326415761537
-0.00324372,0.6896842526147768,,-0.00324372,-0.7245396819461137
-0.00324356,0.6960952759626151,,-0.00324356,-0.7341185608362336
-0.0032434,0.692889764288696,,-0.0032434,-0.7309256012061937
-0.00324324,0.6736566942451814,,-0.00324324,-0.714960803055994
-0.00324308,0.6800677175930195,,-0.00324308,-0.7341185608362336
-0.0032429200000000003,0.6832732292669387,,-0.0032429200000000003,-0.7405044800963134
-0.00324276,0.6800677175930195,,-0.00324276,-0.7341185608362336
-0.0032426,0.7057118109843724,,-0.0032426,-0.7436974397263534
-0.00324244,0.6768622059191005,,-0.00324244,-0.7405044800963134
-0.00324228,0.6576291358755859,,-0.00324228,-0.7245396819461137
-0.0032421200000000002,0.6896842526147768,,-0.0032421200000000002,-0.7468903993563933
-0.00324196,0.6864787409408578,,-0.00324196,-0.7245396819461137
-0.0032418,0.6768622059191005,,-0.0032418,-0.7373115204662735
-0.00324164,0.6768622059191005,,-0.00324164,-0.7213467223160739
-0.00324148,0.6704511825712623,,-0.00324148,-0.711767843425954
-0.0032413200000000002,0.6768622059191005,,-0.0032413200000000002,-0.7213467223160739
-0.00324116,0.6704511825712623,,-0.00324116,-0.7277326415761537
-0.003241,0.6736566942451814,,-0.003241,-0.7341185608362336
-0.00324084,0.692889764288696,,-0.00324084,-0.7181537626860339
-0.00324068,0.6993007876365341,,-0.00324068,-0.7085748837959142
-0.00324052,0.6864787409408578,,-0.00324052,-0.7405044800963134
-0.00324036,0.6704511825712623,,-0.00324036,-0.714960803055994
-0.0032402,0.6736566942451814,,-0.0032402,-0.7468903993563933
-0.00324004,0.6640401592234241,,-0.00324004,-0.7245396819461137
-0.00323988,0.6832732292669387,,-0.00323988,-0.7277326415761537
-0.00323972,0.6736566942451814,,-0.00323972,-0.7245396819461137
-0.00323956,0.660834647549505,,-0.00323956,-0.7341185608362336
-0.0032394,0.6896842526147768,,-0.0032394,-0.7245396819461137
-0.00323924,0.6672456708973432,,-0.00323924,-0.7373115204662735
-0.00323908,0.6768622059191005,,-0.00323908,-0.711767843425954
-0.00323892,0.6800677175930195,,-0.00323892,-0.7245396819461137
-0.0032387600000000002,0.6864787409408578,,-0.0032387600000000002,-0.7341185608362336
-0.0032386,0.6768622059191005,,-0.0032386,-0.7245396819461137
-0.00323844,0.6640401592234241,,-0.00323844,-0.7245396819461137
-0.00323828,0.6640401592234241,,-0.00323828,-0.714960803055994
-0.00323812,0.6576291358755859,,-0.00323812,-0.7245396819461137
-0.0032379600000000002,0.6736566942451814,,-0.0032379600000000002,-0.7245396819461137
-0.0032378,0.6512181125277478,,-0.0032378,-0.7053819241658742
-0.00323764,0.6544236242016668,,-0.00323764,-0.711767843425954
-0.00323748,0.6480126008538286,,-0.00323748,-0.7213467223160739
-0.00323732,0.6544236242016668,,-0.00323732,-0.7181537626860339
-0.00323716,0.6544236242016668,,-0.00323716,-0.714960803055994
-0.003237,0.6480126008538286,,-0.003237,-0.714960803055994
-0.00323684,0.6768622059191005,,-0.00323684,-0.7053819241658742
-0.00323668,0.660834647549505,,-0.00323668,-0.7245396819461137
-0.00323652,0.6480126008538286,,-0.00323652,-0.7181537626860339
-0.00323636,0.660834647549505,,-0.00323636,-0.7021889645358342
-0.0032362,0.6512181125277478,,-0.0032362,-0.6989960049057943
-0.00323604,0.6480126008538286,,-0.00323604,-0.711767843425954
-0.00323588,0.6480126008538286,,-0.00323588,-0.7021889645358342
-0.00323572,0.6640401592234241,,-0.00323572,-0.714960803055994
-0.00323556,0.6480126008538286,,-0.00323556,-0.7085748837959142
-0.0032354000000000003,0.6512181125277478,,-0.0032354000000000003,-0.7245396819461137
-0.00323524,0.6576291358755859,,-0.00323524,-0.7309256012061937
-0.00323508,0.6512181125277478,,-0.00323508,-0.714960803055994
-0.00323492,0.6448070891799095,,-0.00323492,-0.7053819241658742
-0.00323476,0.6512181125277478,,-0.00323476,-0.7021889645358342
